Faculty Name,University,Conference,Category,Score,Source File,Matched
Matthias Nießner,TU Munich,CVPR,Computer Vision & Image Processing,1.25,CVPR2022_621_fulln.csv,Yes
Matthias Zwicker,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Max Welling,University of Amsterdam,CVPR,Computer Vision & Image Processing,2.6666666666666665,CVPR2022_621_fulln.csv,Yes
Michael Carbin,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Michael I. Jordan,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Michael Lustig,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Michael Maire,University of Chicago,CVPR,Computer Vision & Image Processing,0.125,CVPR2022_621_fulln.csv,Yes
Michalis K. Titsias,AUEB,CVPR,Computer Vision & Image Processing,1.2,CVPR2022_621_fulln.csv,Yes
Mijung Park,University of British Columbia,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Mingming Gong,University of Melbourne,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Mingyu Ding,University of North Carolina,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2022_621_fulln.csv,Yes
Minjie Cai,Hunan University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Mohamed Elhoseiny,KAUST,CVPR,Computer Vision & Image Processing,0.5428571428571429,CVPR2022_621_fulln.csv,Yes
Mohammed Bennamoun,University of Western Australia,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Mubarak Shah,University of Central Florida,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Muhan Zhang,Peking University,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Nam Ik Cho,Seoul National University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Namhoon Lee,POSTECH,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Nassir Navab,TU Munich,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Naveed Akhtar,University of Melbourne,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Nibaran Das,Jadavpur University,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Nick Barnes,Australian National University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Nicolas Papernot,University of Toronto,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Nicu Sebe,University of Trento,CVPR,Computer Vision & Image Processing,0.4,CVPR2022_621_fulln.csv,Yes
Niki Trigoni,University of Oxford,CVPR,Computer Vision & Image Processing,0.0909090909090909,CVPR2022_621_fulln.csv,Yes
Nir Friedman,Hebrew University of Jerusalem,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Nojun Kwak,Seoul National University,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Nuno Vasconcelos,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,1.5,CVPR2022_621_fulln.csv,Yes
Olga Russakovsky,Princeton University,CVPR,Computer Vision & Image Processing,0.1,CVPR2022_621_fulln.csv,Yes
Or Litany,Technion,CVPR,Computer Vision & Image Processing,0.75,CVPR2022_621_fulln.csv,Yes
Oswin Krause,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Otmar Hilliges,ETH Zurich,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Pablo Arbelaez,Universidad de los Andes,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Padhraic Smyth,Univ. of California - Irvine,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Pang Wei Koh,University of Washington,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Pascal Fua,EPFL,CVPR,Computer Vision & Image Processing,0.4166666666666666,CVPR2022_621_fulln.csv,Yes
Pat Hanrahan,Stanford University,CVPR,Computer Vision & Image Processing,0.0769230769230769,CVPR2022_621_fulln.csv,Yes
Peter Ochs,Saarland University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Peter Wonka,KAUST,CVPR,Computer Vision & Image Processing,1.875,CVPR2022_621_fulln.csv,Yes
Petr Kellnhofer,TU Delft,CVPR,Computer Vision & Image Processing,0.6000000000000001,CVPR2022_621_fulln.csv,Yes
Philipp Berens,University of Tübingen,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Phillip Isola,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Pieter Abbeel,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.8333333333333333,CVPR2022_621_fulln.csv,Yes
Pietro Perona,California Institute of Technology,CVPR,Computer Vision & Image Processing,0.7678571428571428,CVPR2022_621_fulln.csv,Yes
Piotr Bilinski,University of Warsaw,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Pradeep Sen,Univ. of California - Santa Barbara,CVPR,Computer Vision & Image Processing,0.1111111111111111,CVPR2022_621_fulln.csv,Yes
Qi-Xing Huang,University of Texas at Austin,CVPR,Computer Vision & Image Processing,0.0769230769230769,CVPR2022_621_fulln.csv,Yes
Qifeng Chen,HKUST,CVPR,Computer Vision & Image Processing,1.2083333333333333,CVPR2022_621_fulln.csv,Yes
Qinfeng Shi,University of Adelaide,CVPR,Computer Vision & Image Processing,0.125,CVPR2022_621_fulln.csv,Yes
Qinghua Hu,Tianjin University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Radu Timofte,University of Würzburg,CVPR,Computer Vision & Image Processing,1.15,CVPR2022_621_fulln.csv,Yes
Rafael Dueire Lins,UFPE,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Rainer Stiefelhagen,Karlsruhe Institute of Technology,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Rama Chellappa,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Ramazan Gokberk Cinbis,Middle East Technical University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Ramesh Govindan,University of Southern California,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2022_621_fulln.csv,Yes
Ramesh Raskar,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Ran El-Yaniv,Technion,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Ranjay Krishna,University of Washington,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Ravi Ramamoorthi,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Ren Ng,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Richard Bowden,University of Surrey,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Richard H. Lathrop,Univ. of California - Irvine,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Richard Zanibbi,Rochester Institute of Technology,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Rita Cucchiara,University of Modena and Reggio Emilia,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Robin Jia,University of Southern California,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Roman Garnett,Washington University in St. Louis,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Ronald Poppe,Utrecht University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Ronen Basri,Weizmann Institute of Science,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Rongrong Ji,Xiamen University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Ruimao Zhang,CUHK (SZ),CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Ruohan Gao,University of Maryland - College Park,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Ryan Farrell,Brigham Young University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Ryan Prescott Adams,Princeton University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Sabine Süsstrunk,EPFL,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Saining Xie,New York University,CVPR,Computer Vision & Image Processing,0.4,CVPR2022_621_fulln.csv,Yes
Sang-Wook Kim,Hanyang University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Sanjit Seshia,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Saurabh Bagchi,Purdue University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2022_621_fulln.csv,Yes
Saurabh Gupta 0001,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.0909090909090909,CVPR2022_621_fulln.csv,Yes
Seon Joo Kim,Yonsei University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Seong-Whan Lee,Korea University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Sepp Hochreiter,JKU Linz,CVPR,Computer Vision & Image Processing,1.0,CVPR2022_621_fulln.csv,Yes
Serge J. Belongie,University of Copenhagen,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Sergey Levine,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,1.0666666666666669,CVPR2022_621_fulln.csv,Yes
Seungryong Kim,KAIST,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Shai Avidan,Tel Aviv University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Shi Gu,UESTC,CVPR,Computer Vision & Image Processing,0.125,CVPR2022_621_fulln.csv,Yes
Shih-Chieh Chang,National Tsing Hua University,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Shiliang Zhang,Peking University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Shiry Ginosar,TTI Chicago,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Shuicheng Yan,National University of Singapore,CVPR,Computer Vision & Image Processing,0.6361111111111111,CVPR2022_621_fulln.csv,Yes
Shuiwang Ji,Texas A&M University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Shuran Song,Stanford University,CVPR,Computer Vision & Image Processing,0.2435897435897435,CVPR2022_621_fulln.csv,Yes
Si Liu 0001,Beihang University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2022_621_fulln.csv,Yes
Simon Hadfield,University of Surrey,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Simon Lacoste-Julien,University of Montreal,CVPR,Computer Vision & Image Processing,0.2666666666666666,CVPR2022_621_fulln.csv,Yes
Simone Calderara,University of Modena and Reggio Emilia,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Siwei Ma,Peking University,CVPR,Computer Vision & Image Processing,0.3,CVPR2022_621_fulln.csv,Yes
Stan Z. Li,Westlake University,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Stefan Gumhold,TU Dresden,CVPR,Computer Vision & Image Processing,0.5952380952380951,CVPR2022_621_fulln.csv,Yes
Stefanos Zafeiriou,Imperial College London,CVPR,Computer Vision & Image Processing,0.7095238095238094,CVPR2022_621_fulln.csv,Yes
Stephen Gould,Australian National University,CVPR,Computer Vision & Image Processing,0.6190476190476191,CVPR2022_621_fulln.csv,Yes
Subhransu Maji,University of Massachusetts Amherst,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Suha Kwak,POSTECH,CVPR,Computer Vision & Image Processing,1.5,CVPR2022_621_fulln.csv,Yes
Sumit Chopra,New York University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Sungroh Yoon,Seoul National University,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Svetlana Lazebnik,Univ. of Illinois at Urbana-Champaign,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Taesup Moon,Seoul National University,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Takeo Kanade,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Tao Du 0001,Tsinghua University,CVPR,Computer Vision & Image Processing,0.125,CVPR2022_621_fulln.csv,Yes
Tat-Seng Chua,National University of Singapore,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Taylor Berg-Kirkpatrick,Univ. of California - San Diego,CVPR,Computer Vision & Image Processing,1.0,CVPR2022_621_fulln.csv,Yes
Theo Gevers,University of Amsterdam,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Thomas Brox,University of Freiburg,CVPR,Computer Vision & Image Processing,1.611111111111111,CVPR2022_621_fulln.csv,Yes
Tieniu Tan,Chinese Academy of Sciences,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Tolga Tasdizen,University of Utah,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Tom Drummond,University of Melbourne,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Tom Heskes,Radboud University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Tomer Michaeli,Technion,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Tomás Lozano-Pérez,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Tong Zhang 0001,HKUST,CVPR,Computer Vision & Image Processing,0.125,CVPR2022_621_fulln.csv,Yes
Tony Russell-Rose,Goldsmiths University of London,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Torsten Sattler,Czech Technical University,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Trevor Darrell,Univ. of California - Berkeley,CVPR,Computer Vision & Image Processing,0.6833333333333333,CVPR2022_621_fulln.csv,Yes
Utpal Garain,ISI Kolkata,CVPR,Computer Vision & Image Processing,0.45,CVPR2022_621_fulln.csv,Yes
Varun Chandola,University at Buffalo,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Vikas Singh,University of Wisconsin - Madison,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Vincent Lepetit,Graz University of Technology,CVPR,Computer Vision & Image Processing,0.5833333333333333,CVPR2022_621_fulln.csv,Yes
Vincent Sitzmann,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Virginie Fresse,Université Jean Monnet,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Vishal M. Patel,Johns Hopkins University,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Vishnu Suresh Lokhande,University at Buffalo,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Vlad Niculae,University of Amsterdam,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Vladimir Kolmogorov,IST Austria,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Wangmeng Zuo,Harbin Institute of Technology,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Wei-Lun Chao,Ohio State University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Wojciech Matusik,Massachusetts Institute of Technology,CVPR,Computer Vision & Image Processing,0.325,CVPR2022_621_fulln.csv,Yes
Wojciech Samek,TU Berlin,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Xiaodan Liang,Sun Yat-sen University,CVPR,Computer Vision & Image Processing,0.125,CVPR2022_621_fulln.csv,Yes
Xiaoou Tang,Chinese University of Hong Kong,CVPR,Computer Vision & Image Processing,0.5333333333333333,CVPR2022_621_fulln.csv,Yes
Xingang Pan,Nanyang Technological University,CVPR,Computer Vision & Image Processing,0.2,CVPR2022_621_fulln.csv,Yes
Xinghao Ding,Xiamen University,CVPR,Computer Vision & Image Processing,0.8166666666666667,CVPR2022_621_fulln.csv,Yes
Xubo Song,OHSU,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Xun Cao,Nanjing University,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2022_621_fulln.csv,Yes
Yadong Mu,Peking University,CVPR,Computer Vision & Image Processing,0.1,CVPR2022_621_fulln.csv,Yes
Yarin Gal,University of Oxford,CVPR,Computer Vision & Image Processing,2.333333333333333,CVPR2022_621_fulln.csv,Yes
Yaron Lipman,Weizmann Institute of Science,CVPR,Computer Vision & Image Processing,0.4,CVPR2022_621_fulln.csv,Yes
Yasutaka Furukawa,Simon Fraser University,CVPR,Computer Vision & Image Processing,0.4285714285714285,CVPR2022_621_fulln.csv,Yes
Yi-Zhe Song,University of Surrey,CVPR,Computer Vision & Image Processing,0.1428571428571428,CVPR2022_621_fulln.csv,Yes
Yichao Yan,Shanghai Jiao Tong University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Yici Cai,Tsinghua University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Yiming Yang,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.5833333333333333,CVPR2022_621_fulln.csv,Yes
Yipeng Qin,Cardiff University,CVPR,Computer Vision & Image Processing,2.1666666666666665,CVPR2022_621_fulln.csv,Yes
Yizhou Yu,University of Hong Kong,CVPR,Computer Vision & Image Processing,0.3666666666666667,CVPR2022_621_fulln.csv,Yes
Yoichi Sato,University of Tokyo,CVPR,Computer Vision & Image Processing,0.3333333333333333,CVPR2022_621_fulln.csv,Yes
Yonatan Bisk,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Yong Jae Lee,University of Wisconsin - Madison,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Yongsheng Gao 0001,Griffith University,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Yoshimitsu Aoki,Keio University,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
Yoshua Bengio,University of Montreal,CVPR,Computer Vision & Image Processing,2.3833333333333333,CVPR2022_621_fulln.csv,Yes
Yu-Shen Liu,Tsinghua University,CVPR,Computer Vision & Image Processing,0.4,CVPR2022_621_fulln.csv,Yes
Yu-Wing Tai,Dartmouth College,CVPR,Computer Vision & Image Processing,0.6666666666666666,CVPR2022_621_fulln.csv,Yes
Yuanzhi Li,Carnegie Mellon University,CVPR,Computer Vision & Image Processing,0.5,CVPR2022_621_fulln.csv,Yes
Yuexin Ma,ShanghaiTech University,CVPR,Computer Vision & Image Processing,0.1666666666666666,CVPR2022_621_fulln.csv,Yes
Yuichi Yoshida,National Institute of Informatics,CVPR,Computer Vision & Image Processing,0.25,CVPR2022_621_fulln.csv,Yes
